Transaction_ID,Product_ID,Customer_ID,Staff_ID,Date,Quantity,UnitPrice,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,DayOfWeek,TotalSales
342,6,342,342,2023-01-15 06:00:00,1,9.000127949929663,South,Online,True,Sunny,21.911121075431435,Average,Negative,53,In Store,Sunday,9.000127949929663
343,0,343,343,2023-01-15 07:00:00,1,15.872847489725256,East,Cash,True,Cloudy,29.588943247720444,Poor,Unknown,50,In Store,Sunday,15.872847489725256
344,1,344,344,2023-01-15 08:00:00,2,18.16470529476172,South,Cash,True,Rainy,21.1271442976638,Poor,Unknown,48,Phone Order,Sunday,36.32941058952344
345,6,345,345,2023-01-15 09:00:00,2,5.624852275740237,East,Cash,False,Sunny,22.01303639489525,Average,Neutral,41,Phone Order,Sunday,11.249704551480471
346,0,346,346,2023-01-15 10:00:00,2,10.964713693880542,East,Cash,False,Sunny,29.671350898851397,Average,Unknown,21,Online Order,Sunday,21.929427387761084
347,2,347,347,2023-01-15 11:00:00,5,16.434635480329078,West,Cash,False,Cloudy,25.09490930722164,Excellent,Unknown,17,Online Order,Sunday,82.17317740164539
348,1,348,348,2023-01-15 12:00:00,4,11.823783342613806,West,Credit Card,False,Sunny,30.61921740051784,Poor,Positive,47,Phone Order,Sunday,47.295133370455225
349,5,349,349,2023-01-15 13:00:00,4,9.00878944690393,South,Credit Card,False,Cloudy,28.36137117005213,Good,Unknown,16,Phone Order,Sunday,36.03515778761572
350,8,350,350,2023-01-15 14:00:00,3,8.29708023234785,North,Online,True,Rainy,23.84031759592269,Good,Neutral,56,In Store,Sunday,24.89124069704355
351,2,351,351,2023-01-15 15:00:00,2,6.972774003745669,South,Cash,False,Rainy,29.76241925733992,Poor,Positive,30,In Store,Sunday,13.945548007491338
352,6,352,352,2023-01-15 16:00:00,5,17.856943397844233,East,Online,True,Sunny,21.74410520439321,Poor,Negative,39,Online Order,Sunday,89.28471698922117
353,3,353,353,2023-01-15 17:00:00,5,13.63033104877334,West,Credit Card,False,Rainy,28.04615574620045,Poor,Negative,29,Online Order,Sunday,68.1516552438667
354,4,354,354,2023-01-15 18:00:00,4,6.14577417487184,South,Credit Card,True,Rainy,26.55722157567552,Average,Positive,38,Phone Order,Sunday,24.58309669948736
355,8,355,355,2023-01-15 19:00:00,2,10.738704853559533,South,Credit Card,False,Sunny,24.01810374226161,Good,Negative,29,Online Order,Sunday,21.477409707119065
356,2,356,356,2023-01-15 20:00:00,3,10.516004762076648,West,Cash,False,Rainy,29.0600749660925,Good,Neutral,45,In Store,Sunday,31.548014286229943
357,3,357,357,2023-01-15 21:00:00,2,7.726087860641945,West,Cash,False,Sunny,27.154342182681738,Good,Negative,28,Phone Order,Sunday,15.45217572128389
358,3,358,358,2023-01-15 22:00:00,1,11.53261438208286,West,Credit Card,False,Cloudy,27.154342182681738,Poor,Positive,28,In Store,Sunday,11.53261438208286
359,0,359,359,2023-01-15 23:00:00,2,9.981490480897047,East,Online,False,Cloudy,29.116441531151366,Average,Neutral,20,Phone Order,Sunday,19.96298096179409
360,2,360,360,2023-01-16 00:00:00,1,10.127055582382738,West,Online,False,Cloudy,26.070588114937557,Poor,Negative,28,Phone Order,Monday,10.127055582382738
361,5,361,361,2023-01-16 01:00:00,1,16.08539836681938,North,Credit Card,True,Sunny,23.378106503243025,Excellent,Neutral,31,In Store,Monday,16.08539836681938
362,1,362,362,2023-01-16 02:00:00,3,8.348950782577944,South,Online,False,Sunny,23.85644134092668,Excellent,Positive,32,Online Order,Monday,25.046852347733832
363,1,363,363,2023-01-16 03:00:00,4,14.62789938283033,West,Credit Card,True,Rainy,27.191824672246483,Good,Negative,34,Online Order,Monday,58.51159753132132
364,6,364,364,2023-01-16 04:00:00,2,13.559744358214022,West,Online,False,Rainy,25.50916551921064,Poor,Negative,31,Online Order,Monday,27.119488716428044
365,6,365,365,2023-01-16 05:00:00,1,13.52138768506801,East,Credit Card,True,Rainy,33.70721783937417,Excellent,Neutral,30,Online Order,Monday,13.52138768506801
366,1,366,366,2023-01-16 06:00:00,2,14.94511019212664,East,Online,True,Rainy,25.524432014835643,Excellent,Negative,54,In Store,Monday,29.89022038425328
367,5,367,367,2023-01-16 07:00:00,4,13.225730542934809,South,Cash,True,Rainy,25.60166886718153,Poor,Negative,53,Phone Order,Monday,52.90292217173924
368,4,368,368,2023-01-16 08:00:00,4,18.18882672269577,North,Credit Card,True,Sunny,25.75301768650965,Average,Negative,46,In Store,Monday,72.75530689078307
369,7,369,369,2023-01-16 09:00:00,5,15.133701379253898,South,Credit Card,True,Sunny,32.54930315551487,Poor,Negative,58,Online Order,Monday,75.66850689626949
370,4,370,370,2023-01-16 10:00:00,4,13.204448770570822,West,Online,True,Cloudy,29.76182481270353,Poor,Positive,23,Online Order,Monday,52.81779508228329
371,0,371,371,2023-01-16 11:00:00,3,17.446446804314675,North,Credit Card,False,Cloudy,29.21253275478339,Average,Negative,41,In Store,Monday,52.339340412944026
372,7,372,372,2023-01-16 12:00:00,1,14.092198474002195,North,Credit Card,True,Cloudy,25.01214533575793,Good,Unknown,47,Phone Order,Monday,14.092198474002195
373,7,373,373,2023-01-16 13:00:00,5,9.367163716777686,North,Credit Card,False,Cloudy,32.268562652486594,Good,Positive,24,In Store,Monday,46.835818583888425
374,2,374,374,2023-01-16 14:00:00,3,8.106423772648569,North,Cash,False,Sunny,20.57545792033552,Good,Neutral,31,In Store,Monday,24.319271317945702
375,5,375,375,2023-01-16 15:00:00,2,7.284916784940182,South,Cash,True,Sunny,33.061957585071696,Average,Neutral,50,In Store,Monday,14.569833569880364
376,5,376,376,2023-01-16 16:00:00,1,18.491828188191526,East,Online,True,Sunny,27.691248496908944,Excellent,Neutral,31,Phone Order,Monday,18.491828188191526
377,7,377,377,2023-01-16 17:00:00,4,15.652031476970988,East,Cash,False,Rainy,25.973753522951192,Average,Positive,32,In Store,Monday,62.60812590788395
378,2,378,378,2023-01-16 18:00:00,1,19.06067657246481,West,Online,True,Rainy,27.457509210765284,Poor,Positive,37,In Store,Monday,19.06067657246481
379,7,379,379,2023-01-16 19:00:00,2,14.049377085724146,East,Cash,True,Cloudy,30.01123295800747,Average,Positive,48,Online Order,Monday,28.09875417144829
380,8,380,380,2023-01-16 20:00:00,5,12.101013222423688,East,Online,True,Rainy,20.19148139776846,Excellent,Negative,22,In Store,Monday,60.50506611211844
381,6,381,381,2023-01-16 21:00:00,5,5.89574733456334,East,Cash,True,Sunny,33.073277846873715,Excellent,Neutral,27,Online Order,Monday,29.478736672816694
382,6,382,382,2023-01-16 22:00:00,5,15.074634223190449,East,Cash,True,Cloudy,26.70109287967089,Poor,Positive,37,Online Order,Monday,75.37317111595223
383,4,383,383,2023-01-16 23:00:00,4,13.733131396523468,West,Online,True,Cloudy,27.154342182681738,Good,Neutral,34,Online Order,Monday,54.93252558609387
384,0,384,384,2023-01-17 00:00:00,3,19.85313340381432,South,Credit Card,True,Rainy,22.073683484510852,Excellent,Positive,36,Phone Order,Tuesday,59.55940021144296
385,6,385,385,2023-01-17 01:00:00,3,8.587381666733645,North,Credit Card,False,Cloudy,26.59198061537663,Excellent,Unknown,37,Online Order,Tuesday,25.76214500020093
386,3,386,386,2023-01-17 02:00:00,1,12.961060329302535,East,Cash,True,Rainy,27.444841569265684,Excellent,Positive,55,In Store,Tuesday,12.961060329302535
387,4,387,387,2023-01-17 03:00:00,4,14.76436002677109,South,Online,False,Rainy,26.054700417402167,Poor,Unknown,49,In Store,Tuesday,59.05744010708436
388,6,388,388,2023-01-17 04:00:00,5,14.668867621135156,East,Credit Card,False,Cloudy,30.179901407403456,Excellent,Negative,17,Online Order,Tuesday,73.34433810567577
389,0,389,389,2023-01-17 05:00:00,5,13.419403144226042,East,Online,False,Rainy,26.31344793138839,Good,Positive,48,Online Order,Tuesday,67.0970157211302
390,5,390,390,2023-01-17 06:00:00,2,16.653920154908384,North,Credit Card,False,Rainy,34.4212636676986,Poor,Positive,47,In Store,Tuesday,33.30784030981677
391,5,391,391,2023-01-17 07:00:00,2,8.074718142902245,North,Online,True,Rainy,27.154342182681738,Good,Unknown,31,Online Order,Tuesday,16.14943628580449
392,7,392,392,2023-01-17 08:00:00,5,15.88440800411624,North,Cash,False,Rainy,32.11216903477863,Excellent,Negative,59,Phone Order,Tuesday,79.42204002058119
393,8,393,393,2023-01-17 09:00:00,5,14.296018571496338,East,Online,False,Cloudy,21.640338546642184,Excellent,Neutral,33,Online Order,Tuesday,71.4800928574817
394,5,394,394,2023-01-17 10:00:00,4,18.4411266769186,East,Credit Card,False,Sunny,25.959369394188585,Good,Neutral,44,Phone Order,Tuesday,73.7645067076744
395,2,395,395,2023-01-17 11:00:00,3,17.707916585503725,East,Cash,False,Sunny,25.05271552170729,Poor,Neutral,37,Phone Order,Tuesday,53.12374975651117
396,6,396,396,2023-01-17 12:00:00,2,9.7272055869883,North,Online,False,Rainy,28.54223582204888,Poor,Neutral,29,Phone Order,Tuesday,19.4544111739766
397,2,397,397,2023-01-17 13:00:00,3,9.143559874627297,West,Credit Card,True,Rainy,32.916702800921385,Good,Positive,28,Online Order,Tuesday,27.43067962388189
398,0,398,398,2023-01-17 14:00:00,4,19.72479985778672,South,Cash,True,Rainy,21.1750732664301,Excellent,Negative,16,Phone Order,Tuesday,78.89919943114687
399,5,399,399,2023-01-17 15:00:00,5,12.908977713728849,West,Online,False,Sunny,21.088621970670665,Average,Positive,53,Phone Order,Tuesday,64.54488856864424
400,8,400,400,2023-01-17 16:00:00,3,18.596314458716552,East,Credit Card,True,Rainy,32.75476562236398,Good,Negative,32,Online Order,Tuesday,55.78894337614966
401,0,401,401,2023-01-17 17:00:00,5,7.458215356707233,East,Online,True,Cloudy,23.19275129057536,Good,Neutral,20,Phone Order,Tuesday,37.29107678353616
402,3,402,402,2023-01-17 18:00:00,5,14.642283722002617,West,Online,False,Cloudy,27.154342182681738,Good,Negative,46,Online Order,Tuesday,73.21141861001307
403,3,403,403,2023-01-17 19:00:00,1,17.147902810408794,East,Cash,False,Cloudy,28.14317198541208,Excellent,Positive,35,In Store,Tuesday,17.147902810408794
404,2,404,404,2023-01-17 20:00:00,3,19.210928743796703,South,Cash,False,Sunny,32.49340392330844,Poor,Positive,54,Phone Order,Tuesday,57.632786231390114
405,7,405,405,2023-01-17 21:00:00,3,10.060102115255352,East,Credit Card,True,Rainy,21.87633364754605,Excellent,Neutral,42,Online Order,Tuesday,30.180306345766056
406,4,406,406,2023-01-17 22:00:00,5,15.874717548860788,South,Cash,False,Rainy,21.94674448583917,Good,Positive,41,In Store,Tuesday,79.37358774430393
407,7,407,407,2023-01-17 23:00:00,4,13.082195135594286,West,Credit Card,True,Rainy,28.352275404174613,Excellent,Unknown,16,Phone Order,Tuesday,52.328780542377146
408,7,408,408,2023-01-18 00:00:00,1,5.909433890997023,West,Online,True,Sunny,34.195679800375565,Excellent,Negative,47,Phone Order,Wednesday,5.909433890997023
409,8,409,409,2023-01-18 01:00:00,5,15.349996059634153,East,Online,True,Sunny,27.154342182681738,Good,Positive,30,Online Order,Wednesday,76.74998029817075
410,5,410,410,2023-01-18 02:00:00,2,15.351448373567653,South,Credit Card,False,Sunny,24.904131503820423,Excellent,Unknown,53,In Store,Wednesday,30.702896747135306
411,8,411,411,2023-01-18 03:00:00,2,18.95910207269805,East,Online,True,Sunny,27.154342182681738,Average,Neutral,36,Online Order,Wednesday,37.91820414539611
412,0,412,412,2023-01-18 04:00:00,1,12.459686692534586,North,Cash,False,Cloudy,33.956729008175465,Excellent,Positive,57,Phone Order,Wednesday,12.459686692534586
413,3,413,413,2023-01-18 05:00:00,4,8.453763810657719,North,Online,False,Sunny,32.55391749266936,Excellent,Neutral,27,Phone Order,Wednesday,33.81505524263088
414,8,414,414,2023-01-18 06:00:00,5,5.668457351730187,North,Cash,False,Sunny,34.9322541609983,Poor,Negative,16,Phone Order,Wednesday,28.342286758650932
415,0,415,415,2023-01-18 07:00:00,3,11.234632800288583,North,Credit Card,False,Sunny,27.154342182681738,Poor,Negative,28,Phone Order,Wednesday,33.703898400865754
416,8,416,416,2023-01-18 08:00:00,1,9.528750501162529,East,Credit Card,False,Rainy,21.692872170691437,Good,Positive,52,In Store,Wednesday,9.528750501162529
417,7,417,417,2023-01-18 09:00:00,4,16.416324590358133,North,Online,True,Rainy,29.14201645049933,Good,Positive,55,In Store,Wednesday,65.66529836143253
418,6,418,418,2023-01-18 10:00:00,3,10.314016472615698,South,Online,True,Rainy,32.30864659000775,Poor,Negative,42,Online Order,Wednesday,30.94204941784709
419,2,419,419,2023-01-18 11:00:00,2,19.23606794472266,West,Cash,True,Cloudy,24.278665134601496,Average,Neutral,21,Online Order,Wednesday,38.47213588944532
420,4,420,420,2023-01-18 12:00:00,2,19.434653044816763,West,Cash,True,Cloudy,23.58816632051328,Excellent,Positive,32,Online Order,Wednesday,38.869306089633525
421,8,421,421,2023-01-18 13:00:00,3,14.31362885326562,North,Online,True,Sunny,31.804636990718013,Average,Positive,55,Phone Order,Wednesday,42.94088655979687
422,4,422,422,2023-01-18 14:00:00,1,18.929904305223243,North,Online,False,Rainy,20.845727807798475,Average,Neutral,50,Online Order,Wednesday,18.929904305223243
423,1,423,423,2023-01-18 15:00:00,2,16.412815167717433,North,Credit Card,False,Cloudy,25.540739713738777,Poor,Positive,55,In Store,Wednesday,32.825630335434866
424,8,424,424,2023-01-18 16:00:00,5,13.202894614626892,East,Credit Card,True,Rainy,27.587138338884948,Good,Neutral,50,Online Order,Wednesday,66.01447307313447
425,6,425,425,2023-01-18 17:00:00,3,7.704619031341672,West,Credit Card,True,Cloudy,28.40523011525485,Excellent,Neutral,58,Online Order,Wednesday,23.11385709402501
426,4,426,426,2023-01-18 18:00:00,3,11.8789691527076,North,Online,True,Cloudy,30.92922735189165,Good,Neutral,18,In Store,Wednesday,35.636907458122806
427,8,427,427,2023-01-18 19:00:00,2,13.413116950439264,South,Online,False,Sunny,25.322685851459877,Average,Neutral,44,In Store,Wednesday,26.826233900878528
428,5,428,428,2023-01-18 20:00:00,1,17.959423711025153,North,Online,False,Sunny,27.154342182681738,Average,Neutral,38,Phone Order,Wednesday,17.959423711025153
429,2,429,429,2023-01-18 21:00:00,5,12.220000648034972,West,Credit Card,False,Cloudy,28.780631341864343,Good,Negative,34,In Store,Wednesday,61.10000324017486
430,6,430,430,2023-01-18 22:00:00,1,18.46512009016935,North,Online,True,Sunny,27.154342182681738,Good,Neutral,45,In Store,Wednesday,18.46512009016935
431,4,431,431,2023-01-18 23:00:00,4,15.115234685352034,West,Cash,True,Cloudy,29.60724939713318,Poor,Negative,38,Online Order,Wednesday,60.460938741408135
432,6,432,432,2023-01-19 00:00:00,4,7.05498594580507,North,Online,True,Cloudy,27.154342182681738,Good,Neutral,21,In Store,Thursday,28.21994378322028
433,0,433,433,2023-01-19 01:00:00,2,19.9247205398764,South,Online,True,Rainy,21.269731303769436,Good,Positive,40,Phone Order,Thursday,39.84944107975279
434,2,434,434,2023-01-19 02:00:00,2,12.908489911308688,North,Online,False,Sunny,21.789075080596152,Poor,Negative,27,Online Order,Thursday,25.816979822617377
435,8,435,435,2023-01-19 03:00:00,2,10.877874446136182,South,Online,True,Sunny,23.368735739808518,Good,Unknown,22,Phone Order,Thursday,21.755748892272365
436,8,436,436,2023-01-19 04:00:00,4,14.886706467042895,South,Online,True,Sunny,27.50296903284178,Average,Neutral,19,In Store,Thursday,59.54682586817159
437,8,437,437,2023-01-19 05:00:00,1,6.633399709715587,North,Cash,True,Rainy,32.6066412581903,Good,Neutral,58,Phone Order,Thursday,6.633399709715587
438,2,438,438,2023-01-19 06:00:00,1,14.548079701300315,South,Cash,False,Rainy,30.51940013132576,Excellent,Positive,27,Phone Order,Thursday,14.548079701300315
439,5,439,439,2023-01-19 07:00:00,2,12.473540007489095,East,Online,False,Rainy,31.83560906303071,Average,Neutral,43,In Store,Thursday,24.94708001497819
440,1,440,440,2023-01-19 08:00:00,5,11.100111049978748,North,Credit Card,True,Sunny,25.26463435889137,Poor,Positive,34,In Store,Thursday,55.500555249893736
441,3,441,441,2023-01-19 09:00:00,1,19.295300317683488,North,Online,False,Sunny,26.06980612472825,Average,Neutral,28,Online Order,Thursday,19.295300317683488
442,7,442,442,2023-01-19 10:00:00,4,12.838095750980798,South,Online,False,Sunny,27.154342182681738,Poor,Neutral,46,Online Order,Thursday,51.3523830039232
443,4,443,443,2023-01-19 11:00:00,3,8.286762192049077,South,Online,False,Rainy,22.878097766067523,Excellent,Negative,41,Online Order,Thursday,24.86028657614723
444,5,444,444,2023-01-19 12:00:00,3,11.88445219065948,North,Credit Card,False,Rainy,20.91824987215358,Excellent,Positive,39,In Store,Thursday,35.65335657197844
445,4,445,445,2023-01-19 13:00:00,3,18.790811068590088,East,Credit Card,False,Cloudy,28.8637413924084,Average,Neutral,18,Phone Order,Thursday,56.37243320577026
446,8,446,446,2023-01-19 14:00:00,5,7.64143206995892,South,Credit Card,True,Rainy,34.83825025130879,Good,Positive,35,Phone Order,Thursday,38.207160349794606
447,6,447,447,2023-01-19 15:00:00,2,8.209355580323553,South,Cash,True,Cloudy,27.154342182681738,Average,Negative,32,Online Order,Thursday,16.418711160647106
448,4,448,448,2023-01-19 16:00:00,4,5.1954435163562565,West,Credit Card,True,Sunny,20.700272298489107,Average,Positive,53,Online Order,Thursday,20.781774065425022
449,8,449,449,2023-01-19 17:00:00,5,5.212850740936508,East,Cash,False,Rainy,31.692975227358996,Excellent,Negative,29,In Store,Thursday,26.064253704682542
450,4,450,450,2023-01-19 18:00:00,4,17.440874404377688,East,Cash,False,Sunny,23.788790100270862,Poor,Unknown,52,Phone Order,Thursday,69.76349761751075
451,6,451,451,2023-01-19 19:00:00,4,15.981839102644336,North,Credit Card,False,Sunny,32.44465708029392,Average,Positive,38,Online Order,Thursday,63.92735641057735
452,8,452,452,2023-01-19 20:00:00,2,10.325615846779376,East,Credit Card,False,Sunny,30.559050005517733,Good,Unknown,22,In Store,Thursday,20.65123169355875
453,1,453,453,2023-01-19 21:00:00,3,15.47466735841359,North,Credit Card,True,Sunny,34.18510305576207,Excellent,Neutral,42,Online Order,Thursday,46.42400207524077
454,5,454,454,2023-01-19 22:00:00,2,10.928088894649552,West,Cash,True,Rainy,26.13390853635008,Average,Neutral,35,In Store,Thursday,21.856177789299107
455,0,455,455,2023-01-19 23:00:00,5,19.29345193996741,East,Online,True,Sunny,29.929547591759512,Average,Neutral,30,Phone Order,Thursday,96.46725969983706
456,7,456,456,2023-01-20 00:00:00,5,19.505790221390523,South,Credit Card,True,Cloudy,26.97282171219906,Good,Positive,30,In Store,Friday,97.52895110695262
457,2,457,457,2023-01-20 01:00:00,5,10.891906637140153,West,Credit Card,True,Rainy,29.458830459628157,Average,Positive,49,Online Order,Friday,54.45953318570076
458,7,458,458,2023-01-20 02:00:00,2,17.81332859511302,North,Credit Card,True,Sunny,26.74398359011606,Average,Neutral,31,Online Order,Friday,35.62665719022604
459,7,459,459,2023-01-20 03:00:00,4,16.596335625461993,West,Cash,False,Rainy,22.829483696361123,Average,Positive,23,Phone Order,Friday,66.38534250184797
460,8,460,460,2023-01-20 04:00:00,4,9.64999905757684,North,Cash,False,Cloudy,27.618461240050717,Average,Unknown,49,Phone Order,Friday,38.59999623030736
461,1,461,461,2023-01-20 05:00:00,1,8.48059743351659,West,Online,True,Sunny,27.154342182681738,Good,Neutral,43,Online Order,Friday,8.48059743351659
462,0,462,462,2023-01-20 06:00:00,5,11.873519755892508,North,Credit Card,False,Cloudy,32.159057723902414,Average,Negative,53,Online Order,Friday,59.36759877946254
463,5,463,463,2023-01-20 07:00:00,4,16.720232609216094,East,Cash,True,Sunny,31.03281058690372,Average,Unknown,32,Online Order,Friday,66.88093043686438
464,5,464,464,2023-01-20 08:00:00,1,19.40251677093118,South,Online,True,Cloudy,29.956874359121663,Average,Positive,26,Phone Order,Friday,19.40251677093118
465,6,465,465,2023-01-20 09:00:00,4,16.45368603299859,North,Credit Card,False,Sunny,21.700806433288587,Excellent,Positive,33,Online Order,Friday,65.81474413199436
466,2,466,466,2023-01-20 10:00:00,5,17.82810477527555,West,Cash,True,Rainy,30.809244359955727,Good,Positive,36,Phone Order,Friday,89.14052387637774
467,4,467,467,2023-01-20 11:00:00,3,14.045964592557748,North,Credit Card,True,Sunny,27.50457734531772,Excellent,Negative,29,Online Order,Friday,42.13789377767324
468,1,468,468,2023-01-20 12:00:00,5,17.53111746263189,North,Credit Card,True,Rainy,27.154342182681738,Excellent,Unknown,15,In Store,Friday,87.65558731315946
469,4,469,469,2023-01-20 13:00:00,2,16.766312870051266,North,Cash,False,Sunny,33.79806401195814,Good,Unknown,16,In Store,Friday,33.53262574010253
470,0,470,470,2023-01-20 14:00:00,4,10.654783128894202,West,Cash,False,Sunny,20.82734885902678,Excellent,Neutral,22,Online Order,Friday,42.61913251557681
471,7,471,471,2023-01-20 15:00:00,4,13.279854531810816,South,Cash,False,Cloudy,27.154342182681738,Excellent,Positive,36,In Store,Friday,53.119418127243264
472,5,472,472,2023-01-20 16:00:00,2,17.071296829845423,East,Credit Card,False,Cloudy,20.56546085634006,Excellent,Negative,39,Phone Order,Friday,34.142593659690846
473,0,473,473,2023-01-20 17:00:00,2,5.690851012849346,South,Credit Card,True,Cloudy,25.50754438542534,Good,Neutral,16,In Store,Friday,11.381702025698692
474,7,474,474,2023-01-20 18:00:00,3,17.121189235337447,North,Online,False,Sunny,28.134499634316185,Average,Negative,23,In Store,Friday,51.36356770601234
475,5,475,475,2023-01-20 19:00:00,4,7.668321860735352,West,Credit Card,False,Sunny,22.221511979406912,Poor,Positive,23,Phone Order,Friday,30.673287442941408
476,7,476,476,2023-01-20 20:00:00,4,12.720254256821583,South,Cash,False,Sunny,31.19470718853615,Poor,Negative,27,In Store,Friday,50.88101702728633
477,2,477,477,2023-01-20 21:00:00,3,17.124131593339065,North,Credit Card,True,Rainy,20.12532056258208,Good,Negative,20,In Store,Friday,51.3723947800172
478,1,478,478,2023-01-20 22:00:00,1,8.807316172350422,East,Online,False,Rainy,27.154342182681738,Poor,Positive,44,Online Order,Friday,8.807316172350422
479,0,479,479,2023-01-20 23:00:00,3,8.687111589592295,East,Online,False,Sunny,28.711952447802133,Good,Positive,29,Phone Order,Friday,26.061334768776884
480,0,480,480,2023-01-21 00:00:00,5,11.04146597693378,East,Cash,True,Cloudy,30.715813430559383,Good,Neutral,29,Phone Order,Saturday,55.207329884668894
481,3,481,481,2023-01-21 01:00:00,4,18.41964196366452,North,Cash,True,Cloudy,33.74964654040874,Poor,Positive,21,Online Order,Saturday,73.67856785465807
482,8,482,482,2023-01-21 02:00:00,2,5.006641721558118,West,Online,True,Cloudy,30.58244977901936,Excellent,Neutral,25,Online Order,Saturday,10.013283443116237
483,2,483,483,2023-01-21 03:00:00,5,18.520746449629023,South,Online,True,Sunny,30.07668905382299,Average,Negative,54,In Store,Saturday,92.60373224814512
484,2,484,484,2023-01-21 04:00:00,4,7.307105369624116,East,Online,False,Cloudy,25.915117195259967,Poor,Unknown,52,In Store,Saturday,29.228421478496465
485,4,485,485,2023-01-21 05:00:00,3,19.85129564101223,North,Cash,True,Sunny,20.01926638290202,Poor,Unknown,54,In Store,Saturday,59.553886923036686
486,7,486,486,2023-01-21 06:00:00,5,19.322704895577026,North,Online,False,Rainy,21.80238888103433,Poor,Unknown,16,Online Order,Saturday,96.61352447788512
487,8,487,487,2023-01-21 07:00:00,4,12.420127843869247,South,Online,False,Cloudy,28.01831817134059,Poor,Positive,53,Phone Order,Saturday,49.680511375477
488,1,488,488,2023-01-21 08:00:00,1,12.69080371718942,East,Cash,False,Rainy,30.12694828766629,Good,Negative,24,In Store,Saturday,12.69080371718942
489,1,489,489,2023-01-21 09:00:00,1,12.223240104137815,North,Credit Card,False,Cloudy,26.26172425844694,Good,Neutral,58,Online Order,Saturday,12.223240104137815
490,2,490,490,2023-01-21 10:00:00,2,14.53165468489284,South,Credit Card,False,Sunny,30.96018517292585,Average,Negative,31,Phone Order,Saturday,29.06330936978568
491,1,491,491,2023-01-21 11:00:00,4,6.360825533523966,West,Online,True,Sunny,27.827934429982683,Average,Negative,21,Online Order,Saturday,25.443302134095862
492,3,492,492,2023-01-21 12:00:00,1,5.489269225123498,West,Credit Card,False,Sunny,21.11264293391468,Poor,Positive,54,In Store,Saturday,5.489269225123498
493,0,493,493,2023-01-21 13:00:00,3,5.865543926238483,West,Credit Card,False,Sunny,22.880243764519232,Poor,Neutral,53,Online Order,Saturday,17.596631778715448
494,6,494,494,2023-01-21 14:00:00,4,11.665480238622717,East,Credit Card,False,Cloudy,32.59997334865915,Poor,Negative,18,Online Order,Saturday,46.66192095449087
495,4,495,495,2023-01-21 15:00:00,3,9.13321908829225,South,Credit Card,True,Rainy,30.87369119936659,Average,Positive,49,Online Order,Saturday,27.39965726487675
496,7,496,496,2023-01-21 16:00:00,3,14.330593435564907,South,Online,False,Sunny,33.42142980518742,Poor,Negative,50,Online Order,Saturday,42.99178030669472
497,7,497,497,2023-01-21 17:00:00,1,19.886634340621683,North,Credit Card,False,Cloudy,21.763358736814048,Excellent,Negative,45,Phone Order,Saturday,19.886634340621683
498,5,498,498,2023-01-21 18:00:00,4,10.794847596146989,North,Credit Card,True,Rainy,34.85333801922611,Average,Positive,39,In Store,Saturday,43.179390384587954
499,6,499,499,2023-01-21 19:00:00,5,13.6076188115677,North,Cash,False,Sunny,23.141100709249,Excellent,Positive,55,Phone Order,Saturday,68.0380940578385
500,2,500,500,2023-01-21 20:00:00,1,11.234058438610033,South,Online,False,Rainy,20.176698144299632,Poor,Neutral,27,Online Order,Saturday,11.234058438610033
501,3,501,501,2023-01-21 21:00:00,1,17.709075015827892,North,Cash,True,Sunny,34.96134408580331,Good,Negative,32,Online Order,Saturday,17.709075015827892
502,0,502,502,2023-01-21 22:00:00,4,18.53354605193357,South,Cash,False,Rainy,24.216108281676696,Excellent,Neutral,35,In Store,Saturday,74.13418420773428
503,0,503,503,2023-01-21 23:00:00,4,18.160334183078906,South,Online,False,Rainy,27.154342182681738,Average,Positive,15,In Store,Saturday,72.64133673231561
504,3,504,504,2023-01-22 00:00:00,3,19.61558358018886,West,Credit Card,False,Sunny,22.65023471264458,Excellent,Positive,50,Phone Order,Sunday,58.84675074056658
505,8,505,505,2023-01-22 01:00:00,4,5.41278777710623,North,Cash,False,Cloudy,28.70342798298713,Average,Negative,22,Phone Order,Sunday,21.65115110842492
506,5,506,506,2023-01-22 02:00:00,3,17.597242432182966,West,Online,False,Rainy,33.560524796818385,Poor,Neutral,35,In Store,Sunday,52.7917272965489
507,7,507,507,2023-01-22 03:00:00,1,16.276582595586397,East,Credit Card,True,Sunny,24.80271751142658,Excellent,Neutral,57,Phone Order,Sunday,16.276582595586397
508,6,508,508,2023-01-22 04:00:00,2,8.430416141005471,East,Online,True,Rainy,30.05380964066539,Good,Negative,35,Online Order,Sunday,16.860832282010943
509,1,509,509,2023-01-22 05:00:00,5,19.344801400812912,East,Cash,True,Rainy,22.81855383197625,Excellent,Negative,41,Online Order,Sunday,96.72400700406456
510,5,510,510,2023-01-22 06:00:00,1,7.2226689234491825,South,Credit Card,False,Cloudy,29.37193098078088,Good,Neutral,33,In Store,Sunday,7.2226689234491825
511,6,511,511,2023-01-22 07:00:00,4,15.193248907008623,South,Credit Card,False,Rainy,27.154342182681738,Average,Positive,37,Phone Order,Sunday,60.7729956280345
512,4,512,512,2023-01-22 08:00:00,5,8.373353252238687,South,Online,False,Rainy,23.16812387881928,Poor,Positive,57,Online Order,Sunday,41.86676626119343
